word,tf
쏟,4.0
욕하,2.0
브라더,1.0
강점기,1.0
비유,1.0
진정,2.0
해몽,1.0
코,2.0
코걸이,1.0
귀,2.58
귀걸이,1.0
별,1.0
희망,1.0
윈,1.0
셈,1.0
유도,1.0
딱,2.58
저렇,1.0
열리,2.0
가능성,2.0
작정,1.0
꼬,1.0
반,3.0
결코,1.0
입도,1.0
현실성,1.0
유치,1.0
비추,2.0
영활,1.0
신세계,1.0
그림,2.0
뒷,1.0
짜,2.0
맞추기,2.0
전개,3.0
붙,3.0
거지,3.0
여운,2.58
요,1.0
가볍,1.0
집중,2.0
요즘,3.0
튿,1.0
뭣,3.58
중허,2.0
뭣이중허냐,1.0
유행어,1.0
마구,2.58
매스컴,1.0
중한,2.0
난리,1.0
드디어,2.58
주말,1.0
비록,1.0
오늘,3.58
지게,1.0
포스,3.58
팅,3.32
스릴,2.58
가슴,2.58
졸이,1.0
다량,2.58
권장,1.0
외딴,1.0
한적,1.0
근무,2.58
처참,1.0
치루,2.0
마냥,1.0
촛불,2.58
상당히,1.0
단서,4.46
낙,1.0
하루하루,2.0
살아가,1.0
머지않,1.0
화재,3.32
도대체,3.0
문의,1.0
알아차리,1.0
대수롭,1.0
비우,1.0
뜻밖,1.0
벽면,1.0
진인,1.0
신발,2.58
짝,3.32
붉,3.0
반점,1.0
지체,2.0
내쫓,2.0
용,2.0
씌우,2.58
애쓰,1.0
대략,1.0
인터넷,2.58
정답,3.0
다만,2.0
봐주,2.0
흉,3.0
차림,2.0
잠깐,2.0
일치,1.0
어거지,1.0
공통점,1.0
후반부,2.0
부적,1.0
가까이,1.0
결정적,1.0
목적,2.0
억지,1.0
제외,2.58
틀리,2.0
몰아가,2.58
계시,3.0
어떠,2.0
스타일,2.0
워낙,2.0
기자,1.0
훌륭,1.0
안녕,3.58
와이,1.0
양,3.58
지난주,1.0
엄청,4.17
재미없,2.0
지겹,1.0
틈,2.0
가지각색,1.0
객관적,2.0
저의,1.0
조금씩,1.0
채널,1.0
줌,2.58
참고,2.0
누르,2.0
부디,1.0
어쩌다가,1.0
아무렇,1.0
정보,1.0
공식,1.0
조용하,1.0
흉흉,2.58
만나게,1.0
무석인,1.0
스포주,1.0
요괴,1.0
신내림,1.0
지역,1.0
제물,1.0
모시,2.58
주민,3.0
재물,2.0
귀가,1.0
저주,3.81
시작하,3.58
조성,1.0
받들,1.0
내림굿,2.0
사로잡히,1.0
죄짓,1.0
광고,1.0
영원히,1.0
소유,1.0
프로세스,2.0
그럼,1.0
받아들이,1.0
타겟,1.0
빼앗,1.0
마르,2.0
결,3.0
쳐주,2.0
장독대,2.58
깨트리,1.0
깨,3.32
고만,1.0
겨우겨우,1.0
살아나,2.58
휩싸이,2.0
거짓,1.0
온갖,1.0
여전히,1.0
나누,1.0
해설,1.0
일수,1.0
오직,1.0
넓,1.0
아량,1.0
끼치,1.0
선보이,2.0
딸내미,2.0
아이,4.81
일상,1.0
생활,1.0
내뿜,1.0
박수,1.0
짝짝,1.0
본지,1.0
기한,1.0
싫,1.0
마시,1.0
분석,2.0
바라,2.58
오래가,1.0
안보,1.0
신분,2.0
단,1.0
길,4.32
전이,2.0
주세,3.32
독버섯,4.7
잠정,1.0
끌,2.58
새로,1.0
벌거벗,1.0
생으로,2.58
괴물,2.0
딸아이,3.32
괴팍,1.0
이의,2.0
슬리퍼,1.0
주원,1.0
일내,1.0
괴,2.0
워,2.58
기어,2.0
방안,1.0
가잠,1.0
분노,2.0
언덕,1.0
숲,3.0
회복,1.0
괴롭히,1.0
퇴치,1.0
지려,1.0
싸,2.0
똥,1.0
퍼붓,2.0
발목,1.0
잡히,1.0
발동,1.0
예로,1.0
미신,1.0
지속적,1.0
빨리,2.0
가보,2.58
재촉,1.0
여태,1.0
신뢰,1.0
좌절,2.0
마무리,2.58
시신,2.58
변신,1.0
길바닥,1.0
숭배자,1.0
바지,1.0
팬티,2.58
검색,1.0
쫌,1.0
늦,3.0
참사,1.0
이제껏,1.0
장승,2.0
말뚝,1.0
쫒,2.0
민간,1.0
위배,1.0
도깨비,2.0
유인,1.0
혼돈,1.0
고해,1.0
장난,2.0
희생,2.0
부여,1.0
지명,2.58
아깝,1.0
돌파,1.0
왠지,2.58
기대감,1.0
어제,3.32
엑스,1.0
메가,2.58
박스,2.58
자정,1.0
야,1.0
매진,1.0
기록,2.58
반응,2.58
뜨겁,1.0
현재,1.0
호평,2.58
시점,2.0
기존,2.0
박진,1.0
구성,2.58
넘치,1.0
점수,1.0
앓,2.0
이르,3.81
끊이,1.0
말로,1.0
구니,1.0
병,2.58
문턱,1.0
두르,1.0
쌓,2.0
미스,2.0
테리,2.0
풀,2.0
구의,3.0
공포감,2.0
휩쌓입니,1.0
평가,1.0
과언,1.0
둘러싸,1.0
베일,1.0
쌓이,1.0
남성,2.0
부흥,1.0
섬세,1.0
펼치,1.0
최고,2.0
감탄사,1.0
터트리,1.0
의외로,1.0
전국,1.0
노래자,1.0
감동적,1.0
노래,1.0
당시,1.0
판정,1.0
휩쌓,2.0
꽤,2.0
된,1.0
남녀,1.0
간의,1.0
선정적,1.0
타이트,1.0
잣대,1.0
에,2.58
히,2.0
탄탄,3.0
거부감,2.0
도달,1.0
엄한,1.0
짜여지,1.0
부드럽,1.0
움직이,3.0
거듭,2.0
예측,1.0
매력,1.0
무려,1.0
불구하,1.0
빠르,1.0
힘주,1.0
가도,1.0
달리,2.58
구도,2.0
결과적,1.0
재앙,1.0
광과,1.0
다리,2.0
반문,1.0
시차,1.0
동,1.0
시간대,1.0
하여금,1.0
봐야,1.0
세밀,1.0
포스팅,2.58
긷,3.0
키,2.58
공유,1.0
원작자,1.0
돌아보,2.0
보시기,1.0
캡틴,1.0
아메리카,1.0
빌,1.0
돌풍,1.0
잠재우,1.0
예매,1.0
중인,2.0
음향,1.0
미술,1.0
계속적,1.0
도전,1.0
비아,1.0
핫,3.0
영화제,1.0
대단,2.58
자세,2.58
볼게요,1.0
음,1.0
딱딱,2.0
피의자,4.0
일원,2.0
게다,2.0
젊은이,1.0
수색,3.32
물어보,1.0
밝,2.0
되찾,1.0
쫓아가,1.0
싸움,1.0
운전,2.58
치이,2.0
옆,2.0
정상,2.0
한밤중,1.0
실수,1.0
속지,1.0
대문,2.0
풀이,1.0
처,2.0
사태,1.0
낡이,1.0
한통속,1.0
감상,2.0
집중력,1.0
찜찜,1.0
승리,1.0
괜히,2.0
트,2.0
추가,1.0
하나하나,1.0
없더라구요,1.0
천재,1.0
기본,2.0
능,2.0
암,1.0
잼,2.0
보고,3.0
말랑이,1.0
쫄깃,2.0
깜짝,1.0
영상,2.58
행이,1.0
워킹,2.0
데드,2.0
분장,1.0
팀,1.0
영입,1.0
짱,1.0
혈,1.0
범벅,2.0
기타,1.0
흉기,1.0
가가,2.0
연상,2.0
무지,2.0
철철,1.0
적어도,1.0
고등학생,1.0
배급,1.0
세기,2.0
폭스,2.0
확,2.0
오시,1.0
저희,1.0
티끄,1.0
컴,1.0
포트,1.0
퀄리티,1.0
구별,1.0
선명도,1.0
화질,1.0
사운드,2.0
띠,1.0
컴포트룸에서,1.0
관,2.0
일반,1.0
이웃,2.0
출처,1.0
곡,2.0
성전,1.0
곡소리,1.0
실제,2.0
암튼,2.58
티,1.0
작품,1.0
함축적,1.0
요거,1.0
주되,1.0
최대한,1.0
요약,2.0
연속적,1.0
해보면,1.0
흰옷,1.0
당인,1.0
찾아내,1.0
식구,1.0
죽이고,1.0
괴괴,1.0
몰르,1.0
살짝,2.58
잊,1.0
오해,2.0
철저,1.0
주진,1.0
요렇,1.0
보니스포,1.0
해먹,1.0
더하,1.0
멀,1.0
기대되,1.0
논리적,2.0
러,1.0
실망,1.0
가라,3.0
영화인,1.0
하려,2.0
따끈따끈,1.0
대한민국,2.0
신비,1.0
불가해,1.0
초자연,2.0
마술적,1.0
사전,1.0
바탕,2.0
심령,1.0
부류,1.0
즉,3.0
배후,3.0
깔,1.0
도입부,1.0
어찌하,3.0
나인,2.0
나르,2.0
너희,2.0
십자가,2.0
박히,3.58
제자,2.58
건네,1.0
뒷부분,1.0
본격적,1.0
외지,1.0
평화,2.58
연달,1.0
잔혹,1.0
검사결과,1.0
우연히,2.0
불의,1.0
건의,1.0
홀연히,1.0
서도,1.0
유일,2.0
산골짜기,1.0
을씨년,2.0
떨,2.0
숫자,1.0
갈수록,1.0
심,1.0
음식,1.0
어머니,2.0
설득,1.0
악질,1.0
제거,1.0
깨뜨리,1.0
모질,1.0
독,1.0
극중,2.0
떼,2.58
아까,2.58
대결,1.0
양상,1.0
사이트,1.0
말씀드리,2.0
의아심,1.0
분의,1.0
해설포스팅,1.0
집안,3.58
상징,2.0
종파,1.0
뜯어먹,2.58
재질,1.0
구토,2.0
따라서,1.0
자세히,1.0
별개,1.0
행하,2.58
표면,1.0
드러나,1.0
고군,1.0
분투,1.0
소행,1.0
부딪히,2.0
형체,1.0
유추,2.0
상반,1.0
자명,1.0
명백,1.0
잘못,3.58
드로,1.0
일화,1.0
결부,1.0
충직,1.0
예언,1.0
울기,2.58
울리,2.58
치환,1.0
영과,1.0
육,1.0
관련,1.0
영이,1.0
평저,1.0
삽입,1.0
마도,1.0
뷔지엠,1.0
어우러지,1.0
극도,1.0
유발,1.0
쩔,1.0
악어,1.0
강남,1.0
포토,1.0
티켓,1.0
오리,1.0
인쇄,1.0
소개,2.58
ㄱ,2.0
한옥집,1.0
곽도,2.58
연과,1.0
이릏,1.0
비가,3.0
억수,1.0
쏴아,1.0
경음,1.0
오싹,1.0
요란,1.0
핸드폰,1.0
곽,3.81
복,3.0
채비,1.0
식사,1.0
야죠,1.0
그거,1.0
밥상머리,1.0
흔하,2.0
경향,1.0
반복,2.58
패턴,1.0
살인범,1.0
주요,1.0
특징,2.0
첫째,1.0
돌변,1.0
제어,1.0
무기,2.58
생존자,1.0
거무튀튀,1.0
핏빛,1.0
시름시름,1.0
민심,1.0
불안,1.0
심리,1.0
가중,1.0
혹,1.0
다음번,1.0
쉽싸,1.0
판단력,1.0
마음속,1.0
보통,1.0
학습,1.0
언제나,1.0
책임지,1.0
회피,2.0
오진,1.0
한명,1.0
에이,1.0
눈초리,1.0
바라보,2.58
ㅁ,1.0
몹쓸,2.0
지목,1.0
새카매지,1.0
빛,1.0
각오,1.0
물증,1.0
심증,2.0
가게,1.0
ㅂ,2.0
손주,1.0
이놈,1.0
ㅅ,2.0
한풀이,1.0
감쪽같이,1.0
왜냐면,2.0
진전,1.0
흰색,1.0
이내,1.0
할미,1.0
애,3.0
아비,1.0
따로,1.0
곰곰히,1.0
바보,1.0
참패,1.0
연일,1.0
숨기,2.0
신문,2.0
돌팔이,1.0
보조제,1.0
판매,1.0
뇌,1.0
신경,1.0
손상,1.0
미치광이,1.0
비난,1.0
여념,1.0
살인자,1.0
과다,1.0
대신,2.58
복용,2.0
금지,1.0
당분간,1.0
지시,1.0
실험,1.0
토대,1.0
신부님,2.0
신의,1.0
달라,1.0
소견,1.0
최선,1.0
이성적,2.0
위의,2.0
옳,1.0
방치,1.0
효과,1.0
제대,1.0
작용,1.0
교훈,2.58
접근,1.0
이정,1.0
증가,1.0
인위적,1.0
등장인물,1.0
라면,1.0
죄,2.0
신조,1.0
차도,1.0
솔직히,1.0
아무리,1.0
소지,1.0
정정,1.0
초현,1.0
실적,1.0
초례,1.0
사기꾼,2.0
내부,1.0
결탁,1.0
주도,1.0
속이,1.0
훼이크,1.0
타인,1.0
너,3.0
복수,1.0
지진,1.0
조선인,1.0
우물,1.0
독약,1.0
째,1.0
들어보,1.0
어이,1.0
상실,1.0
끝마치,1.0
맹목적,1.0
비이성,1.0
마녀,1.0
사냥,1.0
얼마든지,1.0
미스터,1.0
리,2.0
메이예,1.0
요새,2.0
대해,1.0
총,1.0
인트,1.0
만지,1.0
복음,1.0
장,1.0
절,2.58
읊,2.58
계이,1.0
종류,1.0
동조,1.0
쏘,2.0
눈속임,1.0
살의,2.0
뒤틀리,1.0
뛰어가,1.0
하리,1.0
능력,2.0
놓아두,1.0
비극,1.0
외할머니,2.58
먹이,2.0
데려가,1.0
안하,1.0
소통,1.0
만남,2.0
인트로,1.0
성,3.0
흔,1.0
리스,1.0
도가,1.0
그리스,1.0
참혹,1.0
제정신,1.0
보임,1.0
얼마,2.0
강간,1.0
파먹,2.0
헛소문,1.0
치부,1.0
쭈그리,1.0
취급,1.0
전화로,1.0
오라,1.0
통화,2.0
피칠갑,2.0
아픔,2.0
펄펄,2.0
쌩쌩,1.0
애가,1.0
쟤,1.0
아무래도,1.0
전함,1.0
심마니,1.0
약초,1.0
캐,1.0
안내,2.58
성복,5.32
내림,1.0
이만,1.0
안내인,2.0
굴러떨어지,2.58
내려가,2.0
번개,1.0
계기,1.0
자물쇠,2.0
잠기,1.0
죽기,2.0
빽빽히,1.0
함양,1.0
위협,1.0
함부로,1.0
부수,3.0
얌전히,1.0
화내,1.0
무서움,1.0
살펴보,2.0
감지,1.0
난번,1.0
공간,1.0
여권,1.0
도움,2.0
되게,1.0
화가,2.0
남종,1.0
개도,1.0
나선,1.0
엄마,2.0
호소,1.0
끝냄굿,1.0
그간,1.0
주고,1.0
뒷쪽,1.0
합치,1.0
제압,1.0
적함,1.0
추적,1.0
다다랐으,1.0
삶,1.0
쫓기,3.0
기서,1.0
격투,1.0
신도,1.0
다치,1.0
이끌,1.0
살펴보자,1.0
봄,1.0
건지,1.0
뻔하,2.0
돌아다니,2.0
천천히,2.0
슬퍼하,1.0
넋,2.58
말대,2.0
트렁크,1.0
사후,1.0
상처,1.0
대충,1.0
타시,1.0
땅,1.0
포스팅이예,1.0
살포시,1.0
눌르,1.0
다이어트,1.0
지치,1.0
재,1.0
호떡,2.0
스트레스,1.0
있다에,1.0
손들,1.0
크레딧,1.0
끈,1.0
설,1.0
훌쩍,1.0
예,3.32
수포,2.0
부녀,2.0
비오,1.0
범,1.0
충격적,1.0
빗소리,1.0
게다가,1.0
사투리,1.0
쫑긋,1.0
상세히,1.0
왜놈,1.0
끼리,1.0
쉬쉬,1.0
섬뜩하,1.0
사연,1.0
꺼,2.58
공격적,2.0
거칠,1.0
도리어,1.0
주문,2.58
움켜쥐,1.0
폭발,1.0
빼,1.0
당연히,1.0
못박히,1.0
쎄,1.0
인도,1.0
실패,1.0
증오,1.0
속셈,1.0
통증,1.0
블,1.0
로그,1.0
목표물,2.0
타켓으,1.0
정하,1.0
게,1.0
벗,1.0
경찰서,1.0
불지르,1.0
말하기,1.0
악화,1.0
오랜만,1.0
냇가,1.0
낚시,2.58
조끼,1.0
낚싯바늘,1.0
지렁이,1.0
꿰,1.0
전라,1.0
남도,1.0
촌가,1.0
인삼,1.0
날씨,1.0
일어,1.0
대꾸,1.0
뒤덮이,1.0
꼴,1.0
까뒤집,1.0
수갑,1.0
난도질,1.0
포대,1.0
치정,1.0
지레짐작,1.0
오래되,1.0
부름,1.0
깊숙,2.0
나뭇가지,1.0
뭉치,1.0
황당,1.0
뒤로하,1.0
타이틀,1.0
올라오,1.0
산기슭,1.0
짊어지,1.0
노인,4.32
산짐승,2.0
내장,1.0
경악,1.0
바위,2.0
고개,2.0
숙이,1.0
세로,1.0
째지,1.0
비명,1.0
들려주,1.0
시큰둥,1.0
만화책,1.0
저번,2.0
착란,1.0
전하,1.0
오고,1.0
건물,1.0
기겁,2.0
허겁지겁,2.0
손전등,2.0
찾아들,1.0
뛰치,1.0
썅,1.0
외치,1.0
눈총,1.0
검열,1.0
들키,1.0
이것저것,1.0
사죄,1.0
화해,1.0
퍼포먼스,1.0
부상,1.0
뒤늦,1.0
실성,1.0
안주인,3.32
제지,2.0
낮,1.0
의기소침,1.0
곧이,1.0
저런,1.0
폭풍,1.0
잔소리,1.0
불현듯,1.0
불나,1.0
자상,1.0
탐문,1.0
과로,1.0
미친년,1.0
기묘,1.0
따라오,1.0
자빠지,1.0
직장,1.0
시말서,1.0
명확히,1.0
일반적,1.0
별다르,1.0
이견,1.0
자초지종,1.0
끝내,1.0
썩,1.0
어가,1.0
유해,1.0
겁먹,1.0
때마침,1.0
폭우,1.0
핑계,1.0
실랑이,1.0
헛디디,1.0
덕,1.0
비탈,1.0
뒈지,1.0
새끼,1.0
폭언,1.0
내뱉,1.0
보지도,1.0
다행히,1.0
오열,2.0
숙연,1.0
위급,1.0
응급실,1.0
황급히,1.0
달려가,1.0
병실,1.0
허리,1.0
활,1.0
부러지,1.0
간신히,1.0
아저씨,1.0
두드리,1.0
서럽,1.0
다독이,1.0
안심,2.0
마리나,1.0
마침,1.0
출타,1.0
아랑곳없이,1.0
두개골,1.0
벽장,1.0
벽,1.0
빼곡히,1.0
집주인,1.0
철수,1.0
중얼거리,1.0
빽,1.0
뛰쳐나가,1.0
잠들,1.0
효진의,1.0
성적,1.0
허벅지,1.0
가해자,1.0
공통적,1.0
조용히,1.0
어린아이,1.0
댜,1.0
부엌,1.0
태우,2.0
아궁이,1.0
쪼가리,1.0
무성의,1.0
고장,1.0
매달,2.0
괴성,2.0
침,2.0
중상,1.0
훑,1.0
예고,1.0
깨끗이,1.0
조심스레,1.0
믄,1.0
딸래미,2.0
헐,1.0
고놈,2.0
딸리,1.0
랐겄,1.0
고것,2.0
행방,1.0
묘연,1.0
주위,1.0
엎,1.0
성당,1.0
경험담,1.0
잖,1.0
슬,1.0
구들,1.0
정육점,1.0
급습,1.0
모이,1.0
되살아나,1.0
대뜸,1.0
덤벼들,1.0
뺨,1.0
물어뜯기,1.0
삽,1.0
쇠스랑,2.0
두들기,1.0
후려치,1.0
인지,1.0
내버리,1.0
풀숲,1.0
다다르,1.0
가까스로,1.0
추격전,1.0
갑작스레,1.0
가드레일,1.0
내던지,1.0
무당집,2.0
작부,1.0
표정,2.0
완치,1.0
안도,1.0
살피,2.0
하얗,3.0
토사물,1.0
빨갛,1.0
노랗,1.0
댐,1.0
부서지,1.0
무지막지,1.0
터져나오,1.0
급히,1.0
다급히,1.0
방울,1.0
흔들,1.0
붙이,1.0
연신,1.0
혼비백산,1.0
고속도로,1.0
벌레,1.0
바깥,1.0
깨끗하,1.0
곧장,1.0
맞닥뜨리,1.0
입씨름,1.0
무조건,1.0
끊,1.0
굳히,1.0
쪼그라들,2.0
모조리,1.0
삼은,2.58
안쪽,1.0
되묻,1.0
타령,1.0
나의,1.0
음침,1.0
웃,2.0
니,1.0
결정,1.0
사항,1.0
삼의,1.0
손톱,1.0
구부정,1.0
울퉁불퉁,1.0
성흔,1.0
주름지,1.0
그야말로,1.0
계가,1.0
해제,1.0
뒤적거리,1.0
웅얼거리,1.0
놀이,1.0
공원,1.0
즐겁,1.0
